case,shield,dry_pressure_pa,base,base_pressure_pa,base_temperature_k,deposited_heat_w_m2,heat_source,atomic_o_fraction_at_top,status,exobase_temperature_k,exobase_radius_R,molecular_loss_kg_s,jeans_lambda_N2,atomic_o_fraction_at_base,jeans_lambda_O,atomic_o_loss_mixed_kg_s,atomic_o_loss_eddy_kg_s,atomic_o_loss_separated_kg_s,atomic_o_fraction_at_exobase_eddy,atomic_o_fraction_at_exobase_separated,homopause_pa,flags
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere,0.3,191.54,4.18776226077395e-06,"leak 0.1%, solar maximum",3.43622e-21,converged,257.87584872164143,3.036581497505387,0.46503932030295925,12.14172511636265,3.37964402415995e-21,6.934809836071395,1.5193990476307036e-19,6.1867543300226215e-18,2.5779719610775446e-16,1.3761379759327502e-19,5.7342589139395535e-18,6.355569907033977e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere,0.3,191.54,9.635751896369723e-10,"titania film, quiet Sun",3.43622e-21,converged,191.5595525490015,2.3872801328875304,0.00015196507588156598,20.7906855730573,3.37964402415995e-21,11.874708859649905,2.0467051657695647e-21,5.547218734279404e-20,2.8062496945596307e-18,9.15990488496489e-20,4.633850135885641e-18,4.132315624715184e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere,0.3,191.54,9.635751896369722e-08,"titania film, solar maximum",3.43622e-21,converged,193.04055957648393,2.398251815038184,0.00019295568696846128,20.53679455503748,3.37964402415995e-21,11.72969767613355,2.330457277932789e-21,6.374398232896989e-20,3.208306404884029e-18,9.244193017147154e-20,4.652706433030399e-18,4.1964609210728915e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere_top,0.1,242.53,0.0,swept,3.43622e-21,converged,238.8854533866927,4.02026806696697,3.833078119890678,9.899911018007467,3.436219999999996e-21,5.654385982712539,4.843338408971042e-19,2.4972923973282345e-17,6.477457769522472e-16,1.771762647361716e-19,4.595584296889373e-18,6.134325568765037e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere_top,0.1,242.53,1e-06,swept,3.43622e-21,converged,249.07664531496758,4.303120507875858,9.60250298725163,8.870732677343478,3.436219999999996e-21,5.06656538790349,7.783865056877307e-19,4.3806579074431056e-17,1.105623720885542e-15,1.9338598761311233e-19,4.880822463416964e-18,6.520602346606871e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere_top,0.1,242.53,3e-06,swept,3.43622e-21,converged,261.7851561881701,4.7984193407873645,30.299822288112015,7.5689004262284945,3.436219999999996e-21,4.3230170853825625,1.4012744243426012e-18,9.015483811929698e-17,2.1919979636686778e-15,2.210786498780402e-19,5.375240646564467e-18,7.13006333455181e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere_top,0.1,242.53,1e-05,swept,3.43622e-21,converged,274.1501234331873,6.012983457900532,144.928112829361,5.767632141340574,3.436219999999996e-21,3.2942132786969514,3.090516366714486e-18,2.58087094046027e-16,5.903859310051432e-15,2.8695658882584655e-19,6.564262094477073e-18,8.23732110519091e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere,10.0,163.12,0.0,swept,3.43622e-21,converged,163.1220761125299,1.978097491126264,3.8956828423740965e-08,29.465619465622368,8.855105196583282e-23,16.82944274704098,5.673621426213891e-25,1.1461572357585912e-23,3.111554908771363e-21,1.7888650179538447e-21,4.856359628580686e-19,3.093110101734451e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere,10.0,163.12,1e-06,swept,3.43622e-21,converged,181.7254416817566,2.0942611782707004,2.796840769434733e-06,24.98212821339428,8.855105196583282e-23,14.268673256880936,5.959371440529858e-24,1.3697179705677273e-22,3.437692797511431e-20,2.0352812104541982e-21,5.108111091795583e-19,3.666240350273188e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere,10.0,163.12,3e-06,swept,3.43622e-21,converged,219.6787939679584,2.388228267256601,0.0018064101194699563,18.122246699044435,8.855105196583282e-23,10.350616033209496,2.0268568741059632e-22,6.000556000734575e-21,1.3134465846018008e-18,2.621574088596244e-21,5.738297471977255e-19,4.9617100760957496e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,middle_atmosphere,10.0,163.12,1e-05,swept,3.43622e-21,converged,313.41751575372797,4.067965642847895,30.599861384155833,7.457194454631657,8.855105196583282e-23,4.259215635164117,3.4755102309245686e-20,2.1555594878982952e-18,3.6096521889585683e-16,5.49205864882602e-21,9.196879805415533e-19,9.010692568414657e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,baseline_180K,0.1,180.0,0.0,swept,3.43622e-21,converged,179.99999145900597,2.1989298638585146,7.083150651170422e-06,24.021058792959085,3.436219999999996e-21,13.71975342826452,3.878389258454931e-22,9.288270800439695e-21,3.039708955874859e-19,8.229329178423347e-20,2.693156362679647e-18,3.7044430137078414e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,baseline_180K,0.1,180.0,1e-06,swept,3.43622e-21,converged,194.3880545977243,2.2845377516748324,8.345555595783384e-05,21.409577435947558,3.436219999999996e-21,12.228192185709727,1.4904919341968687e-21,3.8789154206565805e-20,1.2083718901673064e-18,8.942555434860896e-20,2.7858128991942984e-18,4.13995868754804e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,baseline_180K,0.1,180.0,3e-06,swept,3.43622e-21,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,3.436219999999996e-21,9.768510554304408,1.323641699259756e-20,4.0566546105504714e-19,1.156387136461545e-17,1.0531216804110503e-19,3.0020213236513428e-18,5.05575162176893e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte,titania_stack,121590.0,baseline_180K,0.1,180.0,1e-05,swept,3.43622e-21,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,3.436219999999996e-21,4.733813082071489,9.102393149859314e-19,4.845563311112331e-17,1.1104462910413593e-15,1.829235596263796e-19,4.192015980172326e-18,8.406557392813846e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,0.3,142.14,0.0,swept,3.41858e-21,converged,142.1407056553518,1.7660992471091765,1.1840783772255362e-11,37.87410995246533,3.2300840672567837e-21,21.63199608899474,2.3101504553933237e-25,3.7793647093424485e-24,2.4254390681456575e-22,5.284359598094291e-20,3.3912821876294444e-18,2.418936715819813e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,0.3,142.14,1e-06,swept,3.41858e-21,converged,157.1454766619538,1.8238807960464598,1.0914323901600749e-09,33.17245953300897,3.2300840672567837e-21,18.946623848877447,2.839471025679774e-24,5.122191406552886e-23,3.0673989668178324e-21,5.826827850016593e-20,3.4893670127400636e-18,2.8345074865871393e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,0.3,142.14,3e-06,swept,3.41858e-21,converged,187.55310677859552,1.9556354156377613,1.1137306405267878e-06,25.921722205434385,3.2300840672567837e-21,14.805327282191739,1.2950979138366737e-22,2.8041210494198904e-21,1.488207219977857e-19,6.993715785980965e-20,3.711715059277911e-18,3.735799603040093e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,0.3,142.14,1e-05,swept,3.41858e-21,converged,298.93181486052254,2.7273817713629684,0.6746908374467774,11.661594497449522,3.2300840672567837e-21,6.6605807206262835,1.7129920776745862e-19,6.779465134585639e-18,2.642760840650906e-16,1.2783621477966874e-19,4.983291981446202e-18,7.536039072368062e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,0.3,142.14,1.6751049043095798e-06,"leak 0.1%, quiet Sun",3.41858e-21,converged,167.34759211891017,1.8657439534620408,1.4811556026431049e-08,30.451206015374645,3.2300840672567837e-21,17.392365662361378,1.2004735743015774e-23,2.30691259322874e-22,1.3231653408308913e-20,6.207151720334535e-20,3.560207719066855e-18,3.107588849422116e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,0.3,142.14,4.18776226077395e-06,"leak 0.1%, solar maximum",3.41858e-21,converged,205.89462339873432,2.0465007114291898,2.6825985535254698e-05,22.564156454631174,3.2300840672567837e-21,12.887636033972981,7.391112065528758e-22,1.7743138749720276e-20,8.841774819042547e-19,7.754155162373096e-20,3.864056682682488e-18,4.334874650287096e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,0.3,142.14,9.635751896369723e-10,"titania film, quiet Sun",3.41858e-21,converged,142.15510491925434,1.7661526756916275,1.1897809975304136e-11,37.86912795579406,3.2300840672567837e-21,21.62915059552589,2.316324734313285e-25,3.7898328860559516e-24,2.4319866292893667e-22,5.2848716077991213e-20,3.3913730431143627e-18,2.418848905796323e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,0.3,142.14,9.635751896369722e-08,"titania film, solar maximum",3.41858e-21,converged,143.58118238092626,1.7714627245294634,1.90546743098194e-11,37.38061691629853,3.2300840672567837e-21,21.350134959011623,3.008976266773498e-25,4.9704173454402284e-24,3.1676353849511123e-22,5.3356571975686434e-20,3.4004018910992614e-18,2.4579645938408443e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere_top,0.1,157.82,0.0,swept,3.41858e-21,converged,157.82099999211238,1.9189748871578083,6.118746088033317e-09,31.3936582322045,3.418580000000006e-21,17.93065217771752,7.8607679949127e-24,1.5028170075363887e-22,5.46092942793532e-21,6.535621161887266e-20,2.3749109674567482e-18,2.899767741510451e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere_top,0.1,157.82,1e-06,swept,3.41858e-21,converged,171.93696037288728,1.9799902720746012,1.6778694945617245e-07,27.928248942561247,3.418580000000006e-21,15.951365527960899,4.880846969827837e-23,1.014899584175263e-21,3.4860696263075174e-20,7.108429012254522e-20,2.4416680090100712e-18,3.310386083713991e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere_top,0.1,157.82,3e-06,swept,3.41858e-21,converged,200.55589690787497,2.118921722913561,3.264635540700448e-05,22.373073989511933,3.418580000000006e-21,12.778498284113706,8.770371343790866e-22,2.1402929391178792e-20,6.651863491749364e-19,8.342591606442798e-20,2.592812391202078e-18,4.1508981328535084e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere_top,0.1,157.82,1e-05,swept,3.41858e-21,converged,304.41533321713547,2.9176104753636465,1.6198404212610507,10.704889157330364,3.418580000000006e-21,6.11415345931896,2.881455745908088e-19,1.2133977466683934e-17,2.901129183464621e-16,1.4395838890450752e-19,3.4419207090348473e-18,7.595511792448313e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,10.0,155.68,0.0,swept,3.41858e-21,converged,155.6820514038358,1.8962792223451057,2.8021769647547397e-09,32.20588042265247,7.245660183033683e-23,18.394557132031075,1.0806952558497257e-25,2.0260914976501097e-24,5.70916717895536e-22,1.3584190744099872e-21,3.827784482528696e-19,2.8267182709272546e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,10.0,155.68,1e-06,swept,3.41858e-21,converged,174.19878284470644,2.001028973307595,3.1301852680012006e-07,27.27580111542384,7.245660183033683e-23,15.5787165373279,1.4590663301445962e-24,3.113910648805713e-23,8.083989304626745e-21,1.5463545375171648e-21,4.014474065671804e-19,3.44111768412133e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,10.0,155.68,3e-06,swept,3.41858e-21,converged,211.93134584445673,2.2620221459973644,0.0003606810157822115,19.832796678671976,7.245660183033683e-23,11.3276056051301,6.903381097546288e-23,1.8927154913081037e-21,4.2635214728678324e-19,1.986558916478855e-21,4.474912704217898e-19,4.690188933032843e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,middle_atmosphere,10.0,155.68,1e-05,swept,3.41858e-21,converged,315.7423604877145,3.8861677230230143,23.48840043113503,7.748570992311387,7.245660183033683e-23,4.42563686939044,2.4748674086449153e-20,1.4724157167038615e-18,2.468388528423903e-16,4.31078606236754e-21,7.226691989309827e-19,9.000605214103932e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,baseline_180K,0.1,180.0,0.0,swept,3.41858e-21,converged,179.99999145900597,2.1989298638585146,7.083150651170422e-06,24.021058792959085,3.418580000000006e-21,13.71975342826452,3.858479361382245e-22,9.24058901728272e-21,3.02410446431681e-19,8.187083522817098e-20,2.6793309154621694e-18,3.7044430137078414e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,baseline_180K,0.1,180.0,1e-06,swept,3.41858e-21,converged,194.3880545977243,2.2845377516748324,8.345555595783384e-05,21.409577435947558,3.418580000000006e-21,12.228192185709727,1.4828404224429015e-21,3.859002822505024e-20,1.2021686551757927e-18,8.896648398096413e-20,2.7715117952074294e-18,4.13995868754804e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,baseline_180K,0.1,180.0,3e-06,swept,3.41858e-21,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,3.418580000000006e-21,9.768510554304408,1.3168467211806666e-20,4.0358295797520745e-19,1.1504507676937798e-17,1.0477154298093892e-19,2.9866103033589345e-18,5.05575162176893e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_titania_stack_nonlte_nir_collisional,titania_stack,121590.0,baseline_180K,0.1,180.0,1e-05,swept,3.41858e-21,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,3.418580000000006e-21,4.733813082071489,9.055665578527028e-19,4.8206883797028256e-17,1.104745761804594e-15,1.8198451276913314e-19,4.170496065297785e-18,8.406557392813846e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,middle_atmosphere,0.3,192.54,0.0,swept,5.0458e-21,converged,192.5444366598274,2.364816305920261,0.00013421506164315372,20.880823489129828,4.946816318603329e-21,11.926191602093184,2.863427289918867e-21,7.882468154038482e-20,4.0600682443440316e-18,1.3617640033169295e-19,7.014116236327865e-18,4.1862170263593426e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,middle_atmosphere,0.3,192.54,1e-06,swept,5.0458e-21,converged,208.0539802985681,2.48268979979666,0.0013687676147227507,18.406767197016713,4.946816318603329e-21,10.513121404480259,1.0080329368884499e-20,3.0511520591941653e-19,1.492608311246194e-17,1.4973209946444548e-19,7.324819339879084e-18,4.676892431344602e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,middle_atmosphere,0.3,192.54,3e-06,swept,5.0458e-21,converged,239.62861755411583,2.7722901916294194,0.06150941549124284,14.311944304825252,4.946816318603329e-21,8.17434188199947,7.760582226268845e-20,2.8441899871932104e-18,1.267833794732106e-16,1.8129677686077466e-19,8.081533990875463e-18,5.793320635650711e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,middle_atmosphere,0.3,192.54,1e-05,swept,5.0458e-21,converged,315.18601577776906,4.16220358574757,36.14435056708486,7.2474586929722316,4.946816318603329e-21,4.139423957375959,2.1431977881455615e-18,1.365362931862843e-16,5.0291238841230455e-15,3.151458847855281e-19,1.1607959020797555e-17,8.911317673911598e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,middle_atmosphere,0.3,192.54,1.6751049043095798e-06,"leak 0.1%, quiet Sun",5.0458e-21,converged,218.63179477309464,2.5714370164742606,0.0055262055130395876,16.911681730651644,4.946816318603329e-21,9.65919551680361,2.1384190276959598e-20,6.901054688273262e-19,3.26704889210974e-17,1.5964247187000783e-19,7.557681896693835e-18,4.9923283032156315e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_titania_stack_nonlte,titania_stack,101325.0,middle_atmosphere,0.3,192.54,4.18776226077395e-06,"leak 0.1%, solar maximum",5.0458e-21,converged,258.499616059078,2.9890214961183,0.38795283303765615,12.305154400649311,4.946816318603329e-21,7.028153326993114,2.0571111593546887e-19,8.470226354986855e-18,3.59381335040456e-16,2.0368687304315197e-19,8.642184670940523e-18,6.473323603944047e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
